Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","1995","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","1996","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","1997","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","1998","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","1999","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2000","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2001","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2002","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2003","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2004","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2005","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2006","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2007","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2008","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2009","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2010","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2011","0.00","Fc","Calculated data"
"GC","Cropland","2","Afghanistan","5026","Area","6727","Cropland organic soils","2012","0.00","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1990","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1991","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1992","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1993","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1994","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1995","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1996","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1997","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1998","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","1999","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2000","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2001","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2002","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2003","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2004","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2005","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2006","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2007","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2008","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2009","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2010","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2011","4245.40","Fc","Calculated data"
"GC","Cropland","3","Albania","5026","Area","6727","Cropland organic soils","2012","4245.40","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1990","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1991","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1992","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1993","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1994","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1995","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1996","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1997","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1998","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","1999","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2000","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2001","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2002","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2003","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2004","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2005","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2006","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2007","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2008","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2009","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2010","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2011","0.00","Fc","Calculated data"
"GC","Cropland","4","Algeria","5026","Area","6727","Cropland organic soils","2012","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1990","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1991","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1992","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1993","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1994","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1995","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1996","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1997","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1998","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","1999","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2000","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2001","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2002","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2003","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2004","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2005","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2006","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2007","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2008","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2009","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2010","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2011","0.00","Fc","Calculated data"
"GC","Cropland","5","American Samoa","5026","Area","6727","Cropland organic soils","2012","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1990","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1991","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1992","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1993","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1994","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1995","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1996","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1997","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1998","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","1999","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2000","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2001","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2002","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2003","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2004","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2005","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2006","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2007","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2008","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2009","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2010","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2011","0.00","Fc","Calculated data"
"GC","Cropland","6","Andorra","5026","Area","6727","Cropland organic soils","2012","0.00","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1990","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1991","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1992","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1993","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1994","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1995","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1996","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1997","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1998","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","1999","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2000","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2001","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2002","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2003","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2004","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2005","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2006","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2007","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2008","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2009","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2010","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2011","1514.10","Fc","Calculated data"
"GC","Cropland","7","Angola","5026","Area","6727","Cropland organic soils","2012","1514.10","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1990","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1991","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1992","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1993","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1994","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1995","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1996","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1997","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1998","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","1999","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2000","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2001","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2002","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2003","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2004","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2005","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2006","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2007","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2008","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2009","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2010","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2011","0.00","Fc","Calculated data"
"GC","Cropland","8","Antigua and Barbuda","5026","Area","6727","Cropland organic soils","2012","0.00","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1990","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1991","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1992","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1993","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1994","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1995","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1996","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1997","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1998","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","1999","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2000","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2001","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2002","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2003","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2004","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2005","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2006","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2007","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2008","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2009","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2010","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2011","18519.50","Fc","Calculated data"
"GC","Cropland","9","Argentina","5026","Area","6727","Cropland organic soils","2012","18519.50","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1990","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1991","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1992","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1993","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1994","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1995","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1996","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1997","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1998","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","1999","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2000","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2001","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2002","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2003","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2004","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2005","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2006","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2007","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2008","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2009","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2010","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2011","85184.10","Fc","Calculated data"
"GC","Cropland","10","Australia","5026","Area","6727","Cropland organic soils","2012","85184.10","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1990","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1991","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1992","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1993","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1994","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1995","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1996","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1997","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1998","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","1999","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2000","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2001","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2002","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2003","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2004","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2005","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2006","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2007","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2008","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2009","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2010","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2011","6798.80","Fc","Calculated data"
"GC","Cropland","11","Austria","5026","Area","6727","Cropland organic soils","2012","6798.80","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1990","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1991","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1992","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1993","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1994","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1995","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1996","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1997","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1998","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","1999","0.00","Fc","Calculated data"
"GC","Cropland","12","Bahamas","5026","Area","6727","Cropland organic soils","2000","0.00","Fc","Calculated data"
